CIK,CompanyName,FiscalYearEnd,COVID-19,SupplyChain,Furlough,Benefit Cut,InternationalSupplyChain,ComboParagraph
0001627475,UPWORK INC.,"December 31, 2020",1,1,0,0,1,1
0001627606,NONE,NONE,1,1,1,0,1,1
0001627857,"SailPoint Technologies Holdings, Inc.","December 31, 2020",1,1,0,0,0,1
0001628063,SERITAGE GROWTH PROPERTIES,"December 31, 2020",1,1,0,0,0,1
0001628369,Cushman & Wakefield plc,"December 31, 2020",1,0,0,0,0,1
0001628908,"Evolent Health, Inc.","December 31, 2020",1,0,0,0,0,1
0001629019,MERCHANTS BANCORP,"December 31, 2020",1,0,0,0,0,1
0001629137,"Global Blood Therapeutics, Inc.","December 31, 2020",0,0,0,0,0,0
0001629210,NONE,NONE,1,1,0,0,1,1
0001630212,NONE,NONE,1,1,0,0,1,1
0001630805,"BABCOCK & WILCOX ENTERPRISES, INC","December 31, 2020",1,0,1,0,0,1
0001631282,NONE,NONE,1,1,0,0,0,1
0001631569,Community Healthcare Trust Inc,"December 31, 2020",1,0,0,0,0,1
0001631574,WAVE LIFE SCIENCES LTD.,"December 31, 2020",1,1,1,0,1,1
0001631596,KKR Real Estate Finance Trust Inc.,"December 31, 2020",1,1,0,0,1,1
0001632127,"CABLE ONE, INC.","December 31, 2020",1,0,0,0,0,1
0001632790,"ENERGIZER HOLDINGS, INC.","September 30, 2020",1,1,0,0,1,1
0001633070,AXCELLA HEALTH INC.,"December 31, 2020",1,1,1,0,1,1
0001633917,"PayPal Holdings, Inc.","December 31, 2020",1,0,0,0,0,1
0001633931,TopBuild Corp,"December 31, 2020",1,1,0,0,0,1
0001633932,ESSA Pharma Inc.,"September 30, 2020",1,1,0,0,0,1
0001633978,Lumentum Holdings Inc.,"June 27, 2020",1,1,0,0,1,1
0001634038,"ProSight Global, Inc.","December 31, 2020",1,0,0,0,0,1
0001634117,NONE,NONE,1,0,1,0,0,1
0001634432,Strongbridge Biopharma plc,"December 31, 2020",1,1,0,0,1,1
0001634447,NONE,NONE,0,0,0,0,0,0
0001634997,"Avangrid, Inc.","December 31, 2020",1,1,0,0,1,1
0001635650,Green Plains PARTNERS LP,December 31,1,1,0,0,1,1
0001635881,Exterran Corporation,"December 31, 2020",1,1,0,0,1,1
0001635984,"NATIONAL WESTERN LIFE GROUP, INC.",12/31/2020,1,1,0,0,1,1
0001636050,NONE,NONE,1,1,1,0,1,1
0001636222,WINGSTOP INC.,"December 26, 2020",1,1,0,0,0,1
0001636282,"AEGLEA BIOTHERAPEUTICS, INC.","December 31, 2020",1,1,0,0,1,1
0001636422,"HEALTH CATALYST, INC.","December 31, 2020",1,1,0,0,1,1
0001636519,MADISON SQUARE GARDEN SPORTS CORP.,"June 30, 2020",1,0,0,0,0,1
0001636651,NONE,NONE,1,0,0,0,0,1
0001637207,"PLANET FITNESS, INC.","December 31, 2020",1,1,1,0,1,1
0001637459,Kraft Heinz Co,"December 26, 2020",1,1,0,0,1,1
0001637655,HORIZON GLOBAL CORP,"December 31, 2020",1,1,1,0,1,1
0001637761,SeaSpine Holdings Corporation,"December 31, 2020",1,1,0,0,1,1
0001638381,"INTEC
PHARMA LTD.","December 31, 2020",1,1,0,0,0,1
0001638833,"Surgery Partners, Inc.","December 31, 2020",1,1,0,0,0,1
0001639300,"Ollie's Bargain Outlet Holdings, Inc.","January 30, 2021",1,0,0,0,0,0
0001639691,LivaNova PLC,"December 31, 2020",1,1,0,0,0,1
0001639825,"Peloton Interactive, Inc.","June 30, 2020",1,1,0,0,1,1
0001640266,"Voyager Therapeutics, Inc.","December 31, 2020",1,1,1,0,0,1
0001640384,NONE,NONE,1,0,0,0,0,1
0001640428,"EverQuote, Inc.","December 31, 2020",0,0,0,0,0,0
0001640455,"JOUNCE THERAPEUTICS, INC.","December 31, 2020",1,1,0,0,1,1
0001641398,NONE,NONE,1,0,0,0,0,1
0001641489,NONE,NONE,1,1,0,0,1,1
0001641614,NONE,NONE,1,1,1,0,1,1
0001641631,NONE,NONE,1,1,0,0,1,1
0001641640,Nabriva Therapeutics plc,"December 31, 2020",1,1,1,0,1,1
0001642081,"Allegiance Bancshares, Inc.","DECEMBER 31, 2020",1,1,0,0,1,1
0001642122,NONE,NONE,0,0,0,0,0,0
0001642375,NONE,NONE,1,1,0,0,1,1
0001642380,NONE,NONE,1,1,0,0,1,1
0001642545,NONE,NONE,1,1,0,0,0,1
0001643953,"PURPLE INNOVATION, INC.","December 31,
2020",1,1,1,0,0,1
0001644378,RMR GROUP INC.,"September 30, 2020",1,0,1,0,0,1
0001644406,"HOSTESS BRANDS, INC.","December 31, 2020",1,1,0,0,1,1
0001644440,GCP Applied Technologies Inc.,"December 31, 2020",1,1,0,0,1,1
0001644675,MIMECAST LIMITED,"March 31, 2020",1,1,0,0,1,1
0001644903,NONE,NONE,1,1,0,0,0,1
0001644963,NONE,NONE,1,1,0,0,1,1
0001645113,NovoCure Limited,"December 31, 2020",1,1,1,0,1,1
0001645460,"Cue Biopharma, Inc.","December 31, 2020",1,1,1,0,0,1
0001645469,NONE,NONE,1,1,0,0,1,1
0001645590,HEWLETT PACKARD ENTERPRISE CO,"October 31, 2020",1,1,0,0,1,1
0001645666,"Kezar Life Sciences, Inc.","December 31, 2020",1,1,1,0,0,1
0001646228,AT HOME GROUP INC.,"January 30, 2021",1,1,0,0,1,1
0001647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,"December 31, 2020",1,1,0,0,1,1
0001647513,NOBLE MIDSTREAM PARTNERS LP,"December 31, 2020",1,1,1,0,1,1
0001648428,NONE,NONE,1,0,0,0,0,1
0001649096,Clipper Realty Inc.,"December 31, 2020",1,0,0,0,0,1
0001649744,DULUTH HOLDINGS INC.,January 31,1,1,1,0,1,1
0001649749,FB FINANCIAL CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001649904,"RHYTHM PHARMACEUTICALS, INC.","December 31, 2020",1,1,1,0,1,1
0001649989,NONE,NONE,1,1,0,0,1,1
0001650132,"FOUR CORNERS PROPERTY TRUST, INC.","December 31, 2020",1,1,0,0,1,1
0001650445,NONE,NONE,1,1,1,0,0,1
0001650664,"EDITAS MEDICINE, INC.","December 31, 2020",1,0,1,0,0,1
0001650729,"SiteOne Landscape Supply, Inc.","January 3, 2021",1,1,1,0,0,1
0001650962,"Welbilt, Inc.","December 31, 2020",1,1,1,0,1,1
0001651052,Focus Financial Partners Inc.,"December 31, 2020",0,1,0,0,1,1
0001651094,"ELEVATE CREDIT, INC.","December 31, 2020",1,1,0,0,1,1
0001651235,"Acacia Communications, Inc.","December 31, 2020",1,1,0,0,1,1
0001651308,"BEIGENE, LTD.","December 31, 2020",1,1,0,0,1,1
0001651311,Merus N.V.,"December 31, 2020",1,1,1,0,0,1
0001651407,"Checkpoint Therapeutics, Inc.","December 31, 2020",1,1,0,0,1,1
0001651561,"Tabula Rasa HealthCare, Inc.","December 31, 2020",1,1,0,0,0,1
0001651944,NONE,NONE,1,1,1,0,1,1
0001652044,Alphabet Inc.,"December 31, 2020",1,1,0,0,0,1
0001652130,"INTELLIA THERAPEUTICS, INC.","December 31, 2020",1,1,1,0,0,1
0001652133,Oasis Midstream Partners LP,"December 31, 2020",1,1,0,0,1,1
0001652362,"Infrastructure and Energy Alternatives, Inc.","DECEMBER 31, 2020",1,1,0,0,0,1
0001652535,"ICHOR HOLDINGS, LTD.","December 25, 2020",1,1,0,0,1,1
0001653087,NONE,NONE,1,1,1,0,1,1
0001653247,WAITR HOLDINGS INC.,"December 31, 2020",1,1,0,0,1,1
0001653477,INGEVITY CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001653558,"Priority Technology Holdings, Inc.","December 31, 2020",1,0,0,0,0,1
0001653653,"RED ROCK RESORTS, INC.",12/31/2020,1,0,0,0,0,1
0001654151,"DECIPHERA PHARMACEUTICALS, INC.","December 31, 2020",1,1,0,0,1,1
0001654595,NONE,NONE,1,0,0,0,0,1
0001655020,"EXTRACTION OIL & GAS, INC.","December 31, 2020",1,0,0,0,0,1
0001655050,NONE,NONE,1,1,0,0,1,1
0001655075,"ARMSTRONG FLOORING, INC.","December 31, 2020",1,1,1,0,1,1
0001655210,"BEYOND MEAT, INC.","December 31, 2020",1,1,1,0,1,1
0001655759,"ARVINAS, INC.","December 31, 2020",1,1,1,0,0,1
0001655888,NONE,NONE,1,1,1,0,1,1
0001656472,CRONOS GROUP INC.,"December 31, 2020",1,1,0,0,1,1
0001656634,"Gritstone Oncology, Inc.","December 31, 2020",1,1,1,0,0,1
0001656936,MGM Growth Properties LLC,"December 31, 2020",1,0,0,0,0,1
0001657312,Verona Pharma plc,"December 31, 2020",1,1,1,0,1,1
0001657853,"HERTZ GLOBAL HOLDINGS, INC","December 31, 2020",1,1,1,0,1,1
0001658247,NONE,NONE,1,1,1,0,1,1
0001658566,"CENTENNIAL RESOURCE DEVELOPMENT, INC.","December 31, 2020",1,0,0,0,0,1
0001659122,NONE,NONE,1,0,0,0,0,1
0001659166,FORTIVE CORPORATION,"December 31, 2020",1,1,1,0,1,1
0001659323,NONE,NONE,1,1,1,0,0,1
0001660134,"Okta, Inc.","January 31, 2021",1,0,0,0,0,1
0001660280,"TENABLE HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0001660334,Verrica Pharmaceuticals Inc.,"December 31, 2020",1,0,0,0,0,1
0001660734,Triton International Limited,"December 31, 2020",1,1,1,0,1,1
0001661053,NONE,NONE,1,0,0,0,0,1
0001661059,NONE,NONE,1,1,0,0,1,1
0001661181,NONE,NONE,1,1,0,0,1,1
0001661920,Lonestar Resources US Inc.,"December 31, 2020",1,1,0,0,0,1
0001661998,"Homology Medicines, Inc","December 31, 2020",1,1,1,0,0,1
0001664106,"LogicBio Therapeutics, Inc.","December 31, 2020",1,1,0,0,0,1
0001664703,BLOOM ENERGY CORP,"December 31, 2020",1,1,0,0,1,1
0001665300,"PHUNWARE, INC.","December 31, 2020",1,0,1,0,0,1
0001665918,US FOODS HOLDING CORP.,"January 2, 2021",1,1,1,0,0,1
0001666071,"CARDLYTICS, INC.","December 31, 2020",1,0,0,0,0,1
0001666134,"BlackLine, Inc.","December 31, 2020",1,0,0,0,0,1
0001666700,"DUPONT DE NEMOURS, INC.",12/31/20,1,1,1,0,1,1
0001667161,"Randolph Bancorp, Inc.","December 31, 2020",1,0,0,0,0,1
0001667313,NONE,NONE,1,0,0,0,0,1
0001668105,Talend S.A.,"December 31, 2020",1,1,0,0,0,1
0001668243,UROGEN PHARMA LTD.,"December 31, 2020",1,1,1,0,1,1
0001668370,NONE,NONE,1,1,0,0,0,1
0001668397,"Medpace Holdings, Inc.","December 31, 2020",1,0,0,0,0,1
0001668673,"PetIQ, Inc.","December 31, 2020",1,1,0,0,0,1
0001669779,"CAMPING WORLD HOLDINGS, INC.","December 31, 2020",1,1,1,0,0,1
0001669811,"Donnelley Financial Solutions, Inc.","December 31, 2020",1,0,0,0,0,1
0001670349,"U.S. WELL SERVICES, INC.","December 31, 2020",1,1,1,0,0,1
0001670541,Adient plc,"September 30, 2020",1,1,1,0,1,1
0001670592,"YETI Holdings, Inc.","January 2, 2021",1,1,1,0,1,1
0001671584,NONE,NONE,1,1,0,0,0,1
0001671933,"TRADE DESK, INC.","December 31, 2020",1,0,0,0,0,1
0001672909,NONE,NONE,1,0,1,0,0,1
0001673358,"Yum China Holdings, Inc.","December 31, 2020",1,1,0,0,0,1
0001673772,NONE,NONE,1,1,0,0,1,1
0001673985,AdvanSix Inc.,"December 31, 2020",1,1,0,0,1,1
0001674168,Hilton Grand Vacations Inc.,"December 31, 2020",1,0,1,0,0,1
0001674227,NONE,NONE,1,1,0,0,0,1
0001674335,"JELD-WEN Holding, Inc.","December 31, 2020",1,1,1,0,1,1
0001674365,NONE,NONE,1,0,0,0,0,1
0001674416,CRISPR THERAPEUTICS AG,"December 31, 2020",1,1,0,0,1,1
0001674862,ASHLAND GLOBAL HOLDINGS INC.,"September 30, 2020",1,1,0,0,1,1
0001674910,VALVOLINE INC,"September 30, 2020",1,1,0,0,1,1
0001674930,NONE,NONE,1,1,0,0,1,1
0001675033,NONE,NONE,1,1,1,0,1,1
0001675149,ALCOA CORP,"December 31, 2020",1,1,0,0,1,1
0001675634,NONE,NONE,1,0,0,0,0,1
0001675644,"FVCBankcorp, Inc.","December 31, 2020",1,1,1,0,1,1
0001676479,"CAPSTAR FINANCIAL HOLDINGS, INC.","December 31, 2020",1,1,0,0,1,1
0001676725,NONE,NONE,1,1,0,0,1,1
0001677576,"Innovative Industrial Properties, Inc.","December 31, 2020",1,0,0,0,0,1
0001677703,CONDUENT INC,"December 31, 2020",1,0,1,0,0,1
0001678463,"FORTERRA, INC.","December 31, 2020",1,1,0,0,0,1
0001679049,"INTERNATIONAL SEAWAYS, INC.","December 31, 2020",1,1,0,0,1,1
0001679063,NONE,NONE,1,0,0,0,0,1
0001679082,Myovant Sciences Ltd.,"March 31, 2020",1,1,0,0,0,1
0001679268,"Mammoth Energy Services, Inc.","DECEMBER 31, 2020",1,1,0,0,0,1
0001679273,"LAMB WESTON HOLDINGS, INC.","May 31, 2020",1,1,0,0,1,1
0001679363,NONE,NONE,1,1,1,0,0,1
0001679688,"COLONY CAPITAL, INC.","December 31, 2020",1,1,1,0,1,1
0001679826,PING IDENTITY HOLDING CORP.,"December 31, 2020",1,1,0,0,1,1
0001680048,"MUSTANG BIO, INC.","December 31, 2020",1,1,1,0,1,1
0001680062,"ACM Research, Inc.","December 31, 2020",1,0,0,0,0,1
0001680247,ProPetro Holding Corp.,"December 31, 2019",1,1,0,0,1,1
0001680378,NONE,NONE,1,1,0,0,0,1
0001680379,NONE,NONE,1,0,0,0,0,1
0001680581,NONE,NONE,1,1,1,0,0,1
0001681087,"AVROBIO, INC.","December 31, 2020",1,1,1,0,0,1
0001681206,"NI HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0001681459,TechnipFMC plc,"December 31, 2020",1,1,0,0,1,1
0001681622,VAREX IMAGING CORPORATION,"October 2, 2020",1,1,1,0,1,1
0001681682,NONE,NONE,1,1,0,0,0,1
0001681903,NONE,NONE,1,1,0,0,1,1
0001681941,NONE,NONE,1,1,0,0,0,1
0001682149,NONE,NONE,1,0,0,0,0,0
0001682220,SACHEM CAPITAL CORP.,"December 31, 2020",1,0,0,0,0,1
0001682325,GTY Technology Holdings Inc.,"December 31, 2020",1,1,0,0,1,1
0001682639,NONE,NONE,1,0,0,0,0,1
0001682745,VERRA MOBILITY CORPORATION,"December 31, 2020",1,0,1,0,0,1
0001682852,"Moderna, Inc.","December 31, 2020",1,1,0,0,1,1
0001683606,Cars.com Inc.,"December 31, 2020",1,0,1,0,0,1
0001683695,"INTERNATIONAL MONEY EXPRESS, INC.","December 31, 2020",1,0,0,0,0,1
0001684144,NONE,NONE,1,0,0,0,0,1
0001685040,"Brighthouse Financial, Inc.","December 31, 2020",1,0,0,0,0,1
0001686850,NONE,NONE,1,1,0,0,0,1
0001687187,NONE,NONE,1,0,1,0,0,1
0001687221,"REV Group, Inc.","October 31, 2020",1,1,1,0,1,1
0001687229,Invitation Homes Inc.,"December 31, 2020",1,0,0,0,0,1
0001687932,NONE,NONE,1,1,1,0,0,1
0001688476,NexTier Oilfield Solutions Inc.,"December 31, 2020",1,1,1,0,0,1
0001688568,DXC TECHNOLOGY CORPORATION,"March 31, 2020",1,0,0,0,0,1
0001688757,Establishment Labs Holdings Inc.,"December 31, 2020",1,1,1,0,1,1
0001688852,Safehold Inc.,"December 31, 2020",1,0,0,0,0,1
0001689796,JBG SMITH PROPERTIES,"December 31, 2020",1,1,1,0,0,1
0001689813,Biohaven Pharmaceutical Holding Company Ltd.,"December 31, 2020",1,1,0,0,1,1
0001689923,"Alteryx, Inc.","December 31, 2020",1,0,1,0,0,1
0001690334,SEACOR Marine Holdings Inc.,"December 31, 2020",1,0,0,0,0,1
0001690585,"Magenta Therapeutics, Inc.","December 31, 2020",0,0,0,0,0,0
0001690680,"NEWMARK GROUP, INC.","December 31, 2020",1,1,1,0,1,1
0001690820,CARVANA CO.,"December 31, 2020",1,1,0,0,1,1
0001691077,NONE,NONE,1,0,0,0,0,1
0001691303,"Warrior Met Coal, Inc.","December 31, 2020",1,1,1,0,0,1
0001691337,PCSB FINANCIAL CORPORATION,"June 30, 2020",1,1,0,0,1,1
0001691936,"Andina
Acquisition Corp. III","December 31, 2020",1,0,0,0,0,1
0001692063,"Schneider National, Inc.","December 31, 2020",1,1,0,0,0,1
0001692115,"Southwest Gas Holdings, Inc.","December 31, 2020",1,1,0,0,0,1
0001692412,Playa Hotels & Resorts N.V.,"December 31, 2020",1,0,0,0,0,1
0001692415,NONE,NONE,1,0,0,0,0,1
0001692427,NONE,NONE,1,1,1,0,0,1
0001692787,Altus Midstream Company,"December 31, 2020",1,0,0,0,0,1
0001692830,NONE,NONE,1,1,0,0,1,1
0001693256,"Select Energy Services, Inc.","December 31, 2020",1,1,0,0,1,1
0001693415,"Translate Bio, Inc.","December 31, 2020",0,0,0,0,0,0
0001693577,NONE,NONE,1,1,0,0,1,1
0001694028,Liberty Oilfield Services Inc.,"December 31, 2020",1,1,1,0,0,1
0001694426,"DELEK US HOLDINGS, INC","December 31, 2020",1,1,0,0,1,1
0001694665,"Evelo Biosciences, Inc.","December 31, 2020",1,1,1,0,0,1
0001695357,"PROVENTION
BIO, INC.","DECEMBER 31, 2020",1,1,0,0,0,1
0001696558,NONE,NONE,1,0,0,0,0,1
0001697500,"SOLARIS OILFIELD INFRASTRUCTURE, INC.","December 31, 2020",1,1,0,0,0,1
0001697532,NONE,NONE,0,1,0,0,0,1
0001697851,NONE,NONE,1,1,0,0,0,1
0001698530,"EXICURE, INC.","December 31, 2020",1,1,1,0,1,1
0001698990,Magnolia Oil & Gas Corp,"December 31, 2020",1,0,0,0,0,1
0001699039,"RANGER ENERGY SERVICES, INC.","December 31, 2020",1,1,0,0,1,1
0001699136,"Cactus, Inc.","December 31, 2020",1,1,0,0,1,1
0001699150,Ingersoll Rand Inc.,"December 31, 2020",1,1,0,0,0,1
0001701051,"WideOpenWest, Inc.","December 31, 2020",1,1,0,0,1,1
0001701108,"SPERO THERAPEUTICS, INC.","December 31, 2020",1,1,1,0,0,1
0001701114,"Blue Apron Holdings, Inc.","December 31, 2020",1,1,0,0,1,1
0001701605,Baker Hughes Company,"DECEMBER 31, 2020",1,1,0,0,1,1
0001701732,ALTAIR ENGINEERING INC.,"December 31, 2020",1,1,1,0,0,1
0001701758,NONE,NONE,1,1,0,0,1,1
0001702744,The Simply Good Foods Company,"August 29, 2020",1,1,0,0,1,1
0001702750,"Byline Bancorp, Inc.","December 31, 2020",1,1,0,0,1,1
0001702780,"Altice USA, Inc.","December 31, 2020",1,1,1,0,0,1
0001702924,NONE,NONE,1,1,0,0,1,1
0001703056,ADT Inc.,"December 31, 2020",1,1,0,0,0,1
0001703489,NONE,NONE,1,1,0,0,1,1
0001703644,GRANITE POINT MORTGAGE TRUST INC.,"December 31, 2020",1,1,0,0,1,1
0001703647,NONE,NONE,1,1,1,0,1,1
0001703785,Falcon Minerals Corp,"December 31, 2020",1,1,0,0,1,1
0001703956,"CONCRETE PUMPING HOLDINGS, INC.","October 31, 2020",1,0,1,0,0,1
0001704292,ZAI LAB LIMITED,"December 31, 2020",0,0,0,0,0,0
0001704596,"EVO Payments, Inc.","December 31, 2020",1,1,1,0,1,1
0001704711,"FUNKO, INC.","December 31, 2020",1,1,1,0,1,1
0001704720,CANNAE HOLDINGS,"December 31, 2020",1,1,0,0,1,1
0001704760,NONE,NONE,1,1,0,0,0,1
0001705012,NONE,NONE,1,1,0,0,1,1
0001705338,Spark Networks SE,"December 31, 2020",1,0,0,0,0,1
0001705682,Venator Materials PLC,"December 31, 2020",1,1,1,0,0,1
0001705696,VICI PROPERTIES INC.,"December 31, 2020",1,0,1,0,0,1
0001705843,"Calyxt, Inc.","December 31, 2020",1,1,0,0,0,1
0001705873,BERRY CORPORATION (bry),"December 31, 2020",1,1,1,0,1,1
0001706431,"Vir Biotechnology, Inc.","December 31, 2020",1,1,0,0,1,1
0001706946,"Virgin Galactic Holdings, Inc","December 31, 2020",1,1,0,0,1,1
0001707178,CorePoint Lodging Inc.,"December 31, 2020",1,1,1,0,0,1
0001707502,Solid Biosciences Inc.,"December 31, 2020",1,1,1,0,0,1
0001707753,Elastic N.V.,"Apr 30, 2020",1,0,0,0,0,1
0001707925,LINDE PLC,"December 31, 2020",1,0,0,0,0,1
0001708035,PQ Group Holdings Inc.,"December 31, 2020",1,1,1,0,1,1
0001708055,RIBBON COMMUNICATIONS INC.,"December 31, 2020",1,1,0,0,1,1
0001708301,BP Midstream Partners LP,"December 31, 2020",1,0,0,0,0,1
0001708405,Tremont Mortgage Trust,"December 31, 2020",1,0,1,0,0,1
0001708410,NONE,NONE,1,0,0,0,0,1
0001708493,NONE,NONE,1,1,1,0,0,1
0001708599,NONE,NONE,1,1,0,0,1,1
0001709164,HAMILTON BEACH BRANDS HOLDING COMPANY,"December 31, 2020",1,1,0,0,0,1
0001709401,"RUBIUS THERAPEUTICS, INC.","December 31, 2020",1,1,1,0,1,1
0001709682,"Nesco Holdings, Inc.","December 31, 2020",1,1,0,0,1,1
0001709768,"SENTINEL
ENERGY SERVICES INC.","December 31, 2020",1,0,0,0,0,1
0001710155,"National Vision Holdings, Inc.","January 2, 2021",1,1,1,0,0,1
0001710340,NONE,NONE,1,0,0,0,0,1
0001710366,CONSOL Energy Inc,"December 31, 2020",1,1,0,0,1,1
0001710583,"Switch, Inc.","December 31, 2020",1,1,0,0,1,1
0001711012,NONE,NONE,1,0,0,0,0,1
0001711269,"EVERGY, INC.","December 31, 2020",1,1,0,0,1,1
0001711279,"Krystal Biotech, Inc.","December 31, 2020",1,1,0,0,1,1
0001711291,CURO GROUP HOLDINGS CORP.,"December 31, 2020",1,0,1,0,0,1
0001711754,NONE,NONE,1,0,0,0,0,1
0001711786,NONE,NONE,1,1,0,0,0,1
0001712184,Liberty Latin America Ltd.,"December 31, 2020",1,1,0,0,0,1
0001712189,TARGET HOSPITALITY CORP.,"December 31, 2020",1,1,1,0,1,1
0001712463,RANPAK HOLDINGS CORP.,"December 31, 2020",1,1,0,0,1,1
0001712923,"GreenSky, Inc.","December 31, 2020",1,0,0,0,0,1
0001713683,"ZSCALER, INC.","July 31, 2020",1,1,0,0,0,1
0001713832,HyreCar Inc.,"December 31, 2020",1,1,0,0,1,1
0001713863,NONE,NONE,1,0,0,0,0,1
0001714899,Denali Therapeutics Inc.,"December 31, 2020",1,1,1,0,0,1
0001716621,NONE,NONE,1,1,0,0,1,1
0001717307,INDUSTRIAL LOGISTICS PROPERTIES TRUST,"December 31, 2020",1,1,1,0,0,1
0001717452,"Odonate Therapeutics, Inc.","December 31, 2020",1,1,0,0,0,1
0001717547,"COLONY CREDIT REAL ESTATE, INC.","December 31, 2020",1,0,0,0,0,1
0001717556,NONE,NONE,1,1,0,0,0,1
0001718108,"SURFACE ONCOLOGY, INC.","December 31, 2020",1,1,0,0,1,1
0001718227,"Construction Partners, Inc.","September 30, 2020",1,1,0,0,0,1
0001718512,Gates Industrial Corporation plc,"January 2, 2021",1,1,0,0,1,1
0001719489,"Kaleyra, Inc.","December 31, 2020",1,0,0,0,0,1
0001720025,NONE,NONE,1,0,0,0,0,1
0001720116,"RED VIOLET, INC.","December 31, 2020",1,0,0,0,0,1
0001720580,"Adicet Bio, Inc.","December 31, 2020",1,1,1,0,1,1
0001720592,Repay Holdings Corporation,"December 31, 2020",1,0,0,0,0,1
0001720635,nVent Electric plc,"December 31, 2020",1,1,1,0,0,1
0001720725,"OYSTER POINT PHARMA, INC.","December 31, 2020",1,1,1,0,1,1
0001720893,NONE,NONE,1,1,1,0,0,1
0001722010,OP BANCORP,"December 31, 2020",1,0,0,0,0,1
0001722482,"Avantor, Inc.","December 31, 2020",1,1,0,0,1,1
0001722684,"Wyndham Hotels & Resorts, Inc.","December 31, 2020",1,1,1,0,0,1
0001722964,"Y-mAbs Therapeutics, Inc.","December 31, 2020",1,1,0,0,1,1
0001722992,NONE,NONE,1,0,0,0,0,1
0001723089,ChampionX Corp,"December 31, 2020",1,1,0,0,1,1
0001723128,"Amneal Pharmaceuticals, Inc.","December 31, 2020",1,1,0,0,0,1
0001723596,"COLUMBIA FINANCIAL, INC.","December 31, 2020",1,0,0,0,0,1
0001723648,NONE,NONE,1,0,0,0,0,1
0001723866,"SELECT INTERIOR CONCEPTS, INC.","December 31, 2020",1,1,1,0,1,1
0001724009,NONE,NONE,1,1,0,0,0,1
0001724344,Entasis Therapeutics Holdings Inc.,"December 31, 2020",1,1,0,0,1,1
0001724521,"Arcus Biosciences, Inc.","December 31, 2020",1,1,1,0,0,1
0001724670,NONE,NONE,1,1,0,0,1,1
0001724965,Talos Energy Inc.,"December 31, 2020",1,1,0,0,1,1
0001725255,AdaptHealth Corp.,"December 31, 2020",1,1,0,0,1,1
0001725526,HighPoint Resources Corp,"December 31, 2020",1,0,0,0,0,1
0001725579,"PLURALSIGHT, INC.","December 31, 2020",1,1,0,0,0,1
0001726126,NONE,NONE,1,1,0,0,1,1
0001726173,BIGLARI HOLDINGS INC.,"December 31, 2020",1,1,0,0,1,1
0001726978,"GOOSEHEAD INSURANCE, INC.","December 31, 2020",1,0,0,0,0,1
0001727196,SCHOLAR ROCK HOLDING CORP,"December 31, 2020",1,1,0,0,1,1
0001727263,"frontdoor, inc.",December 31,1,0,0,0,0,1
0001728117,"GOSSAMER BIO, INC.","Dec 31, 2020",1,1,1,0,1,1
0001728688,"i3 Verticals, Inc.","September 30, 2020",1,0,1,0,0,1
0001728951,"Essential Properties Realty Trust, Inc.","December 31, 2020",1,0,0,0,0,1
0001729149,"Viemed Healthcare, Inc.","December 31, 2020",1,1,0,0,1,1
0001729427,NONE,NONE,1,0,0,0,0,1
0001730168,Broadcom Inc.,"November 1, 2020",1,1,0,0,1,1
0001730346,"CHARAH SOLUTIONS, INC.","December 31, 2020",1,0,0,0,0,1
0001730430,"Kiniksa Pharmaceuticals, Ltd.","December 31, 2020",1,1,1,0,1,1
0001730984,BAYCOM CORP,"December 31, 2020",1,1,1,0,1,1
0001731348,"TILRAY, INC.","December 31, 2020",1,1,1,0,1,1
0001731727,NONE,NONE,1,1,0,0,1,1
0001732845,WESTROCK COMPANY,"September 30, 2020",1,1,0,0,1,1
0001733186,"Veoneer, Inc.",12/31/2020,1,1,0,0,1,1
0001733413,NONE,NONE,1,0,0,0,0,1
0001733998,NORTHWEST NATURAL HOLDING COMPANY,"December 31, 2020",1,1,0,0,0,1
0001734342,Amerant Bancorp Inc.,"December 31, 2020",1,0,0,0,0,1
0001734517,NONE,NONE,1,1,1,0,0,1
0001734713,"BrightView Holdings, Inc.","September 30, 2020",1,0,1,0,0,1
0001734875,NONE,NONE,1,0,0,0,0,1
0001735184,RETAIL VALUE INC.,"December 31, 2020",1,1,0,0,1,1
0001735707,Garrett Motion Inc.,"December 31, 2020",1,1,1,0,1,1
0001735828,Legacy Reserves Inc.,"December 31, 2019",1,0,0,0,0,1
0001736874,NONE,NONE,1,0,0,0,0,1
0001736946,"ARLO TECHNOLOGIES, INC.","December 31, 2020",1,1,0,0,1,1
0001737287,"Allogene Therapeutics, Inc.","December 31, 2020",1,1,1,0,0,1
0001737927,Canopy Growth Corporation,"March 31, 2020",1,1,0,0,1,1
0001738177,NONE,NONE,1,1,0,0,0,1
0001739104,Elanco Animal Health Inc,"December 31, 2020",1,1,0,0,1,1
0001739174,NONE,NONE,1,1,1,0,0,1
0001739426,NONE,NONE,1,1,0,0,0,1
0001739445,"Arcosa, Inc.","DECEMBER 31, 2020",1,1,0,0,0,1
0001739936,SVMK Inc.,"December 31, 2020",1,0,0,0,0,1
